30-08-2021 05:06:49
Mouse:(556.0, 92.0) L: false R: false U: false D: false Player Location: (20.0, 10.0, 20.0) Camera Direction: (0.0, 0.0, 1.0)
Mouse:(-192.0, 276.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17967315, 0.26627946, 0.947002)
Mouse:(-192.0, 276.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17967315, 0.26627946, 0.947002)
Mouse:(-190.0, 287.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17728525, 0.27661824, 0.9444852)
Mouse:(-190.0, 287.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17728525, 0.27661824, 0.9444852)
Mouse:(-190.0, 287.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17728525, 0.27661824, 0.9444852)
Mouse:(-190.0, 287.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17728525, 0.27661824, 0.9444852)
Mouse:(-190.0, 287.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17728525, 0.27661824, 0.9444852)
Mouse:(-190.0, 296.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17682992, 0.28505358, 0.9420593)
Mouse:(-190.0, 296.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17682992, 0.28505358, 0.9420593)
Mouse:(-190.0, 296.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17682992, 0.28505358, 0.9420593)
Mouse:(-190.0, 296.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17682992, 0.28505358, 0.9420593)
Mouse:(-190.0, 303.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17646627, 0.29159915, 0.9401221)
Mouse:(-190.0, 303.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17646627, 0.29159915, 0.9401221)
Mouse:(-190.0, 303.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17646627, 0.29159915, 0.9401221)
Mouse:(-190.0, 303.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17646627, 0.29159915, 0.9401221)
Mouse:(-190.0, 308.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1762015, 0.2962663, 0.9387115)
Mouse:(-190.0, 308.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1762015, 0.2962663, 0.9387115)
Mouse:(-190.0, 308.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1762015, 0.2962663, 0.9387115)
Mouse:(-190.0, 308.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1762015, 0.2962663, 0.9387115)
Mouse:(-190.0, 311.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17604063, 0.29906324, 0.9378544)
Mouse:(-190.0, 311.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17604063, 0.29906324, 0.9378544)
Mouse:(-190.0, 311.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17604063, 0.29906324, 0.9378544)
Mouse:(-190.0, 311.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17604063, 0.29906324, 0.9378544)
Mouse:(-190.0, 313.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17593251, 0.30092636, 0.9372785)
Mouse:(-190.0, 313.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17593251, 0.30092636, 0.9372785)
Mouse:(-190.0, 313.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17593251, 0.30092636, 0.9372785)
Mouse:(-190.0, 313.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17593251, 0.30092636, 0.9372785)
Mouse:(-190.0, 314.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1758782, 0.30185753, 0.93698925)
Mouse:(-190.0, 314.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1758782, 0.30185753, 0.93698925)
Mouse:(-190.0, 314.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1758782, 0.30185753, 0.93698925)
Mouse:(-190.0, 314.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1758782, 0.30185753, 0.93698925)
Mouse:(-190.0, 314.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1758782, 0.30185753, 0.93698925)
Mouse:(-190.0, 314.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1758782, 0.30185753, 0.93698925)
Mouse:(-190.0, 314.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1758782, 0.30185753, 0.93698925)
Mouse:(-190.0, 314.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1758782, 0.30185753, 0.93698925)
Mouse:(-190.0, 314.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1758782, 0.30185753, 0.93698925)
Mouse:(-190.0, 314.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1758782, 0.30185753, 0.93698925)
Mouse:(-190.0, 314.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1758782, 0.30185753, 0.93698925)
Mouse:(-190.0, 314.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1758782, 0.30185753, 0.93698925)
Mouse:(-190.0, 314.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1758782, 0.30185753, 0.93698925)
Mouse:(-190.0, 314.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1758782, 0.30185753, 0.93698925)
Mouse:(-190.0, 314.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1758782, 0.30185753, 0.93698925)
Mouse:(-190.0, 314.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1758782, 0.30185753, 0.93698925)
Mouse:(-190.0, 314.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1758782, 0.30185753, 0.93698925)
Mouse:(-190.0, 314.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1758782, 0.30185753, 0.93698925)
Mouse:(-190.0, 314.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1758782, 0.30185753, 0.93698925)
Mouse:(-190.0, 314.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1758782, 0.30185753, 0.93698925)
Mouse:(-190.0, 314.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1758782, 0.30185753, 0.93698925)
Mouse:(-190.0, 314.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1758782, 0.30185753, 0.93698925)
Mouse:(-190.0, 314.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1758782, 0.30185753, 0.93698925)
Mouse:(-190.0, 314.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1758782, 0.30185753, 0.93698925)
Mouse:(-190.0, 314.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1758782, 0.30185753, 0.93698925)
Mouse:(-190.0, 309.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17614804, 0.29719892, 0.93842673)
Mouse:(-190.0, 309.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17614804, 0.29719892, 0.93842673)
Mouse:(-190.0, 309.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17614804, 0.29719892, 0.93842673)
Mouse:(-190.0, 309.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17614804, 0.29719892, 0.93842673)
Mouse:(-190.0, 294.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17693226, 0.283181, 0.94260466)
Mouse:(-190.0, 294.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17693226, 0.283181, 0.94260466)
Mouse:(-190.0, 294.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17693226, 0.283181, 0.94260466)
Mouse:(-190.0, 294.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17693226, 0.283181, 0.94260466)
Mouse:(-190.0, 273.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17796634, 0.26345453, 0.94811374)
Mouse:(-190.0, 273.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17796634, 0.26345453, 0.94811374)
Mouse:(-190.0, 273.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17796634, 0.26345453, 0.94811374)
Mouse:(-190.0, 273.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17796634, 0.26345453, 0.94811374)
Mouse:(-190.0, 249.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17905653, 0.24077474, 0.95392156)
Mouse:(-190.0, 249.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17905653, 0.24077474, 0.95392156)
Mouse:(-190.0, 249.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17905653, 0.24077474, 0.95392156)
Mouse:(-190.0, 249.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17905653, 0.24077474, 0.95392156)
Mouse:(-190.0, 249.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.17905653, 0.24077474, 0.95392156)
Mouse:(-190.0, 222.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18016532, 0.21510248, 0.95982885)
Mouse:(-190.0, 222.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18016532, 0.21510248, 0.95982885)
Mouse:(-190.0, 222.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18016532, 0.21510248, 0.95982885)
Mouse:(-190.0, 222.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18016532, 0.21510248, 0.95982885)
Mouse:(-190.0, 191.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1812839, 0.18544362, 0.9657882)
Mouse:(-190.0, 191.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1812839, 0.18544362, 0.9657882)
Mouse:(-190.0, 191.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1812839, 0.18544362, 0.9657882)
Mouse:(-190.0, 191.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.1812839, 0.18544362, 0.9657882)
Mouse:(-190.0, 161.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18220824, 0.15657943, 0.97071266)
Mouse:(-190.0, 161.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18220824, 0.15657943, 0.97071266)
Mouse:(-190.0, 161.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18220824, 0.15657943, 0.97071266)
Mouse:(-190.0, 161.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18220824, 0.15657943, 0.97071266)
Mouse:(-190.0, 161.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18220824, 0.15657943, 0.97071266)
Mouse:(-190.0, 133.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18292993, 0.12951782, 0.9745572)
Mouse:(-190.0, 133.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18292993, 0.12951782, 0.9745572)
Mouse:(-190.0, 133.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18292993, 0.12951782, 0.9745572)
Mouse:(-190.0, 133.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18292993, 0.12951782, 0.9745572)
Mouse:(-190.0, 109.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18343964, 0.1062443, 0.97727275)
Mouse:(-190.0, 109.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18343964, 0.1062443, 0.97727275)
Mouse:(-190.0, 109.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18343964, 0.1062443, 0.97727275)
Mouse:(-190.0, 109.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18343964, 0.1062443, 0.97727275)
Mouse:(-190.0, 91.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18375583, 0.088750154, 0.9789572)
Mouse:(-190.0, 91.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18375583, 0.088750154, 0.9789572)
Mouse:(-190.0, 91.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18375583, 0.088750154, 0.9789572)
Mouse:(-190.0, 91.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18375583, 0.088750154, 0.9789572)
Mouse:(-190.0, 91.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18375583, 0.088750154, 0.9789572)
Mouse:(-189.0, 70.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18309529, 0.068306044, 0.9807193)
Mouse:(-189.0, 70.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18309529, 0.068306044, 0.9807193)
Mouse:(-189.0, 70.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18309529, 0.068306044, 0.9807193)
Mouse:(-189.0, 70.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18309529, 0.068306044, 0.9807193)
Mouse:(-189.0, 56.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18324956, 0.054660134, 0.9815456)
Mouse:(-189.0, 56.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18324956, 0.054660134, 0.9815456)
Mouse:(-189.0, 56.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18324956, 0.054660134, 0.9815456)
Mouse:(-189.0, 56.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18324956, 0.054660134, 0.9815456)
Mouse:(-189.0, 42.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18336958, 0.041004017, 0.9821885)
Mouse:(-189.0, 42.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18336958, 0.041004017, 0.9821885)
Mouse:(-189.0, 42.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18336958, 0.041004017, 0.9821885)
Mouse:(-189.0, 42.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18336958, 0.041004017, 0.9821885)
Mouse:(-189.0, 31.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18343982, 0.030268703, 0.9825648)
Mouse:(-189.0, 31.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18343982, 0.030268703, 0.9825648)
Mouse:(-189.0, 31.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18343982, 0.030268703, 0.9825648)
Mouse:(-189.0, 31.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18343982, 0.030268703, 0.9825648)
Mouse:(-189.0, 22.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18348157, 0.02148261, 0.9827884)
Mouse:(-189.0, 22.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18348157, 0.02148261, 0.9827884)
Mouse:(-189.0, 22.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18348157, 0.02148261, 0.9827884)
Mouse:(-189.0, 22.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18348157, 0.02148261, 0.9827884)
Mouse:(-189.0, 15.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18350424, 0.014647802, 0.9829098)
Mouse:(-189.0, 15.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18350424, 0.014647802, 0.9829098)
Mouse:(-189.0, 15.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18350424, 0.014647802, 0.9829098)
Mouse:(-189.0, 15.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18350424, 0.014647802, 0.9829098)
Mouse:(-189.0, 15.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18350424, 0.014647802, 0.9829098)
Mouse:(-188.0, 10.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18255515, 0.009765359, 0.98314714)
Mouse:(-188.0, 10.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18255515, 0.009765359, 0.98314714)
Mouse:(-188.0, 10.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18255515, 0.009765359, 0.98314714)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
Mouse:(-187.0, 8.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.18159801, 0.007812308, 0.9833418)
